in_right	Relationship	Left URI	Right URI
-	DisjointObjectProperties	<http://purl.obolibrary.org/obo/RO_HOM0000029>	<http://purl.obolibrary.org/obo/RO_HOM0000030>
-	DisjointObjectProperties	<http://purl.obolibrary.org/obo/RO_HOM0000042>	<http://purl.obolibrary.org/obo/RO_HOM0000043>
-	DisjointObjectProperties	<http://purl.obolibrary.org/obo/RO_HOM0000049>	<http://purl.obolibrary.org/obo/RO_HOM0000050>
-	DisjointObjectProperties	<http://purl.obolibrary.org/obo/RO_HOM0000071>	<http://purl.obolibrary.org/obo/RO_HOM0000072>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/BFO_0000050>	<http://purl.obolibrary.org/obo/BFO_0000051>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/BFO_0000054>	<http://purl.obolibrary.org/obo/BFO_0000055>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/BFO_0000062>	<http://purl.obolibrary.org/obo/BFO_0000063>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/BFO_0000066>	<http://purl.obolibrary.org/obo/BFO_0000067>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000052>	<http://purl.obolibrary.org/obo/RO_0000053>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000056>	<http://purl.obolibrary.org/obo/RO_0000057>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000058>	<http://purl.obolibrary.org/obo/RO_0000059>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000079>	<http://purl.obolibrary.org/obo/RO_0000085>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000080>	<http://purl.obolibrary.org/obo/RO_0000086>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000081>	<http://purl.obolibrary.org/obo/RO_0000087>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0000091>	<http://purl.obolibrary.org/obo/RO_0000092>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0001000>	<http://purl.obolibrary.org/obo/RO_0001001>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0001015>	<http://purl.obolibrary.org/obo/RO_0001025>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0001020>	<http://purl.obolibrary.org/obo/RO_0001022>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0001021>	<http://purl.obolibrary.org/obo/RO_0001023>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002000>	<http://purl.obolibrary.org/obo/RO_0002002>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002005>	<http://purl.obolibrary.org/obo/RO_0002134>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002006>	<http://purl.obolibrary.org/obo/RO_0002130>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002022>	<http://purl.obolibrary.org/obo/RO_0002578>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002023>	<http://purl.obolibrary.org/obo/RO_0002630>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002024>	<http://purl.obolibrary.org/obo/RO_0002629>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002084>	<http://purl.obolibrary.org/obo/RO_0002093>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002085>	<http://purl.obolibrary.org/obo/RO_0002092>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002087>	<http://purl.obolibrary.org/obo/RO_0002090>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002088>	<http://purl.obolibrary.org/obo/RO_0002091>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/RO_0002132>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002103>	<http://purl.obolibrary.org/obo/RO_0002120>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002105>	<http://purl.obolibrary.org/obo/RO_0002109>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002106>	<http://purl.obolibrary.org/obo/RO_0002112>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002107>	<http://purl.obolibrary.org/obo/RO_0002108>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002110>	<http://purl.obolibrary.org/obo/RO_0002113>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002114>	<http://purl.obolibrary.org/obo/RO_0002115>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002156>	<http://purl.obolibrary.org/obo/RO_0002157>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002200>	<http://purl.obolibrary.org/obo/RO_0002201>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/RO_0002203>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002204>	<http://purl.obolibrary.org/obo/RO_0002205>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002206>	<http://purl.obolibrary.org/obo/RO_0002292>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002207>	<http://purl.obolibrary.org/obo/RO_0002210>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002208>	<http://purl.obolibrary.org/obo/RO_0002209>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002211>	<http://purl.obolibrary.org/obo/RO_0002334>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002212>	<http://purl.obolibrary.org/obo/RO_0002335>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002213>	<http://purl.obolibrary.org/obo/RO_0002336>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002219>	<http://purl.obolibrary.org/obo/RO_0002221>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002223>	<http://purl.obolibrary.org/obo/RO_0002224>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002229>	<http://purl.obolibrary.org/obo/RO_0002230>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002233>	<http://purl.obolibrary.org/obo/RO_0002352>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002234>	<http://purl.obolibrary.org/obo/RO_0002353>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002248>	<http://purl.obolibrary.org/obo/RO_0002249>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002252>	<http://purl.obolibrary.org/obo/RO_0002253>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/RO_0002255>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002256>	<http://purl.obolibrary.org/obo/RO_0002257>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002258>	<http://purl.obolibrary.org/obo/RO_0002286>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002291>	<http://purl.obolibrary.org/obo/RO_0002293>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002297>	<http://purl.obolibrary.org/obo/RO_0002354>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002302>	<http://purl.obolibrary.org/obo/RO_0002606>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002327>	<http://purl.obolibrary.org/obo/RO_0002333>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002350>	<http://purl.obolibrary.org/obo/RO_0002351>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002380>	<http://purl.obolibrary.org/obo/RO_0002569>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002404>	<http://purl.obolibrary.org/obo/RO_0002411>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002405>	<http://purl.obolibrary.org/obo/RO_0002412>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002418>	<http://purl.obolibrary.org/obo/RO_0002427>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002439>	<http://purl.obolibrary.org/obo/RO_0002458>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002444>	<http://purl.obolibrary.org/obo/RO_0002445>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002455>	<http://purl.obolibrary.org/obo/RO_0002456>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002457>	<http://purl.obolibrary.org/obo/RO_0002469>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002459>	<http://purl.obolibrary.org/obo/RO_0002460>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002472>	<http://purl.obolibrary.org/obo/RO_0002558>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002485>	<http://purl.obolibrary.org/obo/RO_0002486>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002500>	<http://purl.obolibrary.org/obo/RO_0002608>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002507>	<http://purl.obolibrary.org/obo/RO_0002508>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002510>	<http://purl.obolibrary.org/obo/RO_0002511>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002512>	<http://purl.obolibrary.org/obo/RO_0002513>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002516>	<http://purl.obolibrary.org/obo/RO_0002517>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002518>	<http://purl.obolibrary.org/obo/RO_0002519>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002522>	<http://purl.obolibrary.org/obo/RO_0002523>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002524>	<http://purl.obolibrary.org/obo/RO_0002525>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002529>	<http://purl.obolibrary.org/obo/RO_0002529>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002551>	<http://purl.obolibrary.org/obo/RO_0002576>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002553>	<http://purl.obolibrary.org/obo/RO_0002554>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002556>	<http://purl.obolibrary.org/obo/RO_0002557>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002559>	<http://purl.obolibrary.org/obo/RO_0002566>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002615>	<http://purl.obolibrary.org/obo/RO_0003301>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002618>	<http://purl.obolibrary.org/obo/RO_0002619>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002622>	<http://purl.obolibrary.org/obo/RO_0002623>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002624>	<http://purl.obolibrary.org/obo/RO_0002625>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002626>	<http://purl.obolibrary.org/obo/RO_0002627>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002632>	<http://purl.obolibrary.org/obo/RO_0002633>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002634>	<http://purl.obolibrary.org/obo/RO_0002635>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002636>	<http://purl.obolibrary.org/obo/RO_0002637>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002638>	<http://purl.obolibrary.org/obo/RO_0002639>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002640>	<http://purl.obolibrary.org/obo/RO_0002641>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0002802>	<http://purl.obolibrary.org/obo/RO_0002803>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0003000>	<http://purl.obolibrary.org/obo/RO_0003001>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004000>	<http://purl.obolibrary.org/obo/RO_0004010>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004001>	<http://purl.obolibrary.org/obo/RO_0004011>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004002>	<http://purl.obolibrary.org/obo/RO_0004012>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004003>	<http://purl.obolibrary.org/obo/RO_0004013>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004004>	<http://purl.obolibrary.org/obo/RO_0004014>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004005>	<http://purl.obolibrary.org/obo/RO_0004015>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004006>	<http://purl.obolibrary.org/obo/RO_0004016>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0004017>	<http://purl.obolibrary.org/obo/RO_0004018>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0008501>	<http://purl.obolibrary.org/obo/RO_0008502>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0008503>	<http://purl.obolibrary.org/obo/RO_0008504>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0008507>	<http://purl.obolibrary.org/obo/RO_0008508>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0010001>	<http://purl.obolibrary.org/obo/RO_0010002>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0012000>	<http://purl.obolibrary.org/obo/RO_0012004>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0012001>	<http://purl.obolibrary.org/obo/RO_0012005>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0012002>	<http://purl.obolibrary.org/obo/RO_0012006>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0013008>	<http://purl.obolibrary.org/obo/RO_0013009>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0015001>	<http://purl.obolibrary.org/obo/RO_0015002>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0018002>	<http://purl.obolibrary.org/obo/RO_0018003>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0018031>	<http://purl.obolibrary.org/obo/RO_0018032>
-	InverseObjectProperties	<http://purl.obolibrary.org/obo/RO_0018033>	<http://purl.obolibrary.org/obo/RO_0018034>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000054>	<http://purl.obolibrary.org/obo/BFO_0000017>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000055>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000062>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000063>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000066>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/BFO_0000066>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000056>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000057>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000057>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000058>	<http://purl.obolibrary.org/obo/BFO_0000031>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000059>	<http://purl.obolibrary.org/obo/BFO_0000020>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000079>	<http://purl.obolibrary.org/obo/BFO_0000034>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000085>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0000091>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0001020>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0001021>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002004>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002005>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002009>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002010>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002012>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002018>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002026>	<http://xmlns.com/foaf/0.1/image>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002091>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002102>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002104>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002110>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002111>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002113>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002121>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002130>	<http://purl.obolibrary.org/obo/CL_0000540>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002132>	<http://purl.obolibrary.org/obo/UBERON_0000122>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002134>	<http://purl.obolibrary.org/obo/UBERON_0000122>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002150>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002176>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002177>	<http://purl.obolibrary.org/obo/CARO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002177>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002204>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002205>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002206>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002211>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002220>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002222>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002226>	<http://purl.obolibrary.org/obo/CARO_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002226>	<http://purl.obolibrary.org/obo/UBERON_0001062>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002231>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002232>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002233>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002244>	<http://purl.obolibrary.org/obo/COB_0001000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002248>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/CARO_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/UBERON_0001062>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0002256>	<http://purl.obolibrary.org/obo/UBERON_0000465>
